record_type,method,model,setting,source_dataset,target_dataset,split,count,mae_bpm,rmse_bpm,pearson_r,within_3bpm_percent,within_5bpm_percent,within_10bpm_percent,label_mean_bpm,pred_mean_bpm,json_path
overall,TSLANet,tslanet,joint,FTU,FTU,test,704,4.2544555989178745,5.318259866551347,0.09481349442954602,44.74431818181818,62.64204545454545,94.17613636363636,77.50005028464578,73.83365580168638,/home/agent-dev-radar/radar/work/upstream_rw/model_outputs/tslanet_joint_ftu_source/eval_test_FTU.json
overall,TSLANet,tslanet,official,FTU,FTU,test,704,3.685557235370983,4.764674530121836,0.1142291748092374,50.42613636363637,69.31818181818181,96.16477272727273,77.50005028464578,74.6401636167006,/home/agent-dev-radar/radar/work/upstream_rw/model_outputs/tslanet_official_ftu_source/eval_test_FTU.json
