setting,model,source_dataset,target_dataset,mae_bpm,rmse_bpm,pearson_r,within_5bpm_percent,within_10bpm_percent
signal_baseline,FFT,,BGT60TR13C,38.11623020309339,44.65349380502843,-0.03435903178911229,3.9568345323741005,9.352517985611511
signal_baseline,STFT,,BGT60TR13C,33.24616573525847,41.72184129438052,-0.13625065625857222,3.237410071942446,22.66187050359712
signal_baseline,FFT,,FTU,35.374126022512264,46.207678023603876,-0.16096927199100156,14.204545454545455,21.164772727272727
signal_baseline,STFT,,FTU,30.584914922714233,40.617689310494725,-0.25437896410468436,16.90340909090909,26.27840909090909
signal_baseline,FFT,,PhysDrive,22.762412758283716,26.336051311436744,-0.04303755798817742,10.21505376344086,19.086021505376344
signal_baseline,STFT,,PhysDrive,17.385437124518937,20.964779424963687,3.9907223641045626e-05,14.919354838709678,30.77956989247312
